"X.casegrowthlag_we","X.casegrowthlag1_we","X.logdiffcases_we","X.casegrowthlag.national_we","X.logdiffcases.national_we","X.difflogtests_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
0.186647446741077,-0.246188840432094,4.26267987704132,0.0159559403163296,3.8286413964891,0.124112400831546,5.11338390250095,5259.653781,495200,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,0.134281464085216,-15.2855714285714,500.857142857143,20.7,73.9571428571429,0,2,30,0.2768878273209,0
-0.246188840432094,0.2768878273209,-2.30258509299405,-0.268369873930652,-2.30258509299405,0.101063935509897,5.11338390250095,5259.653781,495200,1,1,1,2,1,-3.12257142857143,-12.5101428571429,0.0299328112558364,-16.1837142857143,180.571428571429,14.2142857142857,79.2142857142857,0,2,31,0.88222878241162,0
0.2768878273209,0.88222878241162,4.64439089914137,0.443438765536579,7.12286665859908,0.0799927669007783,5.11338390250095,5259.653781,495200,1,0.428571428571429,1,2,1,-2.73457142857143,-15.5712857142857,0.0299572630284697,-16.5712857142857,83.4285714285714,11.2857142857143,84.6428571428571,0,2,32,0.693147180559945,0
0.88222878241162,0.693147180559945,6.4118182677099,0.927550041996282,8.57376254290413,0.0882963932963179,5.11338390250095,5259.653781,495200,1,0,1,2,1,-3.38771428571429,-16.6937142857143,-0.0133695675490131,-18.5511428571429,186.714285714286,11.2428571428571,79.9285714285714,0,2,33,0.799421619175154,0
0.693147180559945,0.799421619175154,6.94601399109923,0.800094463598464,9.28070563463675,0.112082729560896,5.11338390250095,5259.653781,495200,1,1.42857142857143,1,2,1,-4.20385714285714,-19.7141428571429,-0.0271786172175243,-18.5102857142857,142.428571428571,8.71428571428571,75.3,0,2,34,0.455538850547887,0.714285714285714
0.799421619175154,0.455538850547887,7.84149292446001,0.711305915571815,9.91323984397881,0.124673453771965,5.11338390250095,5259.653781,495200,1,3,1,2,1,-3.69371428571429,-21.0817142857143,-0.120180790868114,-17.8365714285714,189,11.0142857142857,84,0.714285714285714,2,35,-0.0679742422386553,1
0.455538850547887,-0.0679742422386553,7.88870952418201,0.341496569724171,9.68973724623851,0.150316927804315,5.11338390250095,5259.653781,495200,1,3,1.57142857142857,2,1.71428571428571,-2.34714285714286,-24.0407142857143,0.0908609885083429,-17.5714285714286,150.142857142857,9.48571428571429,88.1142857142857,0,2,36,-0.400630996299224,1
-0.0679742422386553,-0.400630996299224,-2.30258509299405,-0.0865929788622477,-2.30258509299405,0.148929650478463,5.11338390250095,5259.653781,495200,2,4,2,2,3,-3.93885714285714,-28.1837142857143,-0.209664073097018,-19.1428571428571,61.5714285714286,10.3,81.9,0,2,37,-0.695781071459283,1
-0.400630996299224,-0.695781071459283,-2.30258509299405,-0.257098649079701,-2.30258509299405,0.125854844963419,5.11338390250095,5259.653781,495200,2,4,2,2,3,-3.51,-28.1225714285714,-0.089212792486375,-19.9184285714286,197.857142857143,8.4,90.1428571428571,0,2,38,-0.417849167307886,1
-0.695781071459283,-0.417849167307886,-2.30258509299405,-0.273578433207117,-2.30258509299405,0.0884931050127484,5.11338390250095,5259.653781,495200,2,4,2,2,3,-2.87728571428571,-27.2448571428571,0.0235537411486941,-18.7142857142857,301.428571428571,5.41428571428571,80.8571428571429,0,2,39,-0.271349773861209,1
-0.417849167307886,-0.271349773861209,-2.30258509299405,-0.14006582384048,-2.30258509299405,0.0587489744527527,5.11338390250095,5259.653781,495200,2,4,2,2,3,-2.16314285714286,-28.5101428571429,0.115833932731551,-18.0001428571429,74.5714285714286,3.35714285714286,88.0571428571429,0,2,40,-0.0773464043457182,1
-0.271349773861209,-0.0773464043457182,-2.30258509299405,0.0411229538494791,7.00215595440362,0.0474071149790003,5.11338390250095,5259.653781,495200,2,4,2,2,3,0.122428571428571,-28.3674285714286,0.185570080633541,-16.592,71.7142857142857,2.65714285714286,82.5,0,2,41,0.0685512728928908,1
-0.0773464043457182,0.0685512728928908,-2.30258509299405,0.0953834962749021,7.91205688817901,0.0485129990390583,5.11338390250095,5259.653781,495200,2,4,2,2,2.42857142857143,-2.245,-29.3675714285714,0.0532877713583293,-18.1227142857143,143.285714285714,2.52857142857143,86.5285714285714,0,2,42,-0.213910687308979,1
0.0685512728928908,-0.213910687308979,4.31748811353631,-0.0252084414216398,-2.30258509299405,0.0613941068335553,5.11338390250095,5259.653781,495200,2,4,2,2,2,-2.95914285714286,-28.4081428571429,0.0737438973700364,-16.6124285714286,18.1428571428571,5.38571428571429,94.2428571428571,0,2,43,0.0205746293931943,1
-0.0444517625708336,0.117783035656383,-2.30258509299405,-0.0727593542824279,-2.30258509299405,0.163069608077583,4.76451314001525,2669.154977,793100,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0578646273456513,-16.9998571428571,681.3,18.9614285714286,59.6128571428571,0,4,20,-0.264386509848259,0
0.117783035656383,-0.264386509848259,2.39789527279837,0.117083979353885,4.36944785246702,0.116206165168407,4.76451314001525,2669.154977,793100,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0550533249101495,-20.8365714285714,424.871428571429,17.8085714285714,64.9742857142857,0,4,21,0.856652465554424,0
-0.264386509848259,0.856652465554424,-2.30258509299405,0.14431223082697,4.70953020131233,0.0887540232981667,4.76451314001525,2669.154977,793100,1,1,1,3,1,-0.265285714285714,-14.898,-0.0107739317597542,-24.1838571428571,500.971428571429,20.4985714285714,63.6642857142857,0,4,22,-0.408262312729225,0
0.856652465554424,-0.408262312729225,4.63472898822964,0.335260849434916,5.79605775076537,0.0794405320758411,4.76451314001525,2669.154977,793100,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0763613319345371,-29.0001428571429,578.328571428571,23.0071428571429,61.9528571428571,0,4,23,0.430362659729892,0
-0.408262312729225,0.430362659729892,-2.30258509299405,-0.0487901641694322,-2.30258509299405,0.0799482363434567,4.76451314001525,2669.154977,793100,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.0793807818370222,-31.7144285714286,579.842857142857,18.5457142857143,70.8814285714286,0,4,24,0.651300070624444,0
0.430362659729892,0.651300070624444,4.15888308335967,0.358309970190887,6.16120732169508,0.0720964216714179,4.76451314001525,2669.154977,793100,1,1,1,3,1,-0.449142857142857,-12.9594285714286,0.00864201035935785,-24.102,436.871428571429,20.9128571428571,72.2328571428571,0,4,25,0.306730267422476,0
0.651300070624444,0.306730267422476,5.12396397940326,0.164264546064187,5.63835466933375,0.0897825334034899,4.76451314001525,2669.154977,793100,1,1,1,3,1,-0.816142857142857,-12.2857142857143,0.0240728187042247,-19.796,493.2,20.33,67.2342857142857,0,4,26,0.396339035643786,0
0.306730267422476,0.396339035643786,4.83628190695148,0.120235850143278,5.46806014113513,0.103612499750902,4.76451314001525,2669.154977,793100,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.0441958728304961,-17.4081428571429,291.714285714286,16.7071428571429,69.2242857142857,0,4,27,0.290498975722894,0
0.396339035643786,0.290498975722894,5.44673737166631,0.160820547336366,5.89989735358249,0.115971729847905,4.76451314001525,2669.154977,793100,1,1,1,3,1,-2.97971428571429,-15.5714285714286,-0.0123725549650935,-18.143,458.9,15.8514285714286,71.7385714285714,0,4,28,-0.0710293016510617,0
0.290498975722894,-0.0710293016510617,5.47646355193151,0.151880531292719,5.99893656194668,0.137061705796908,4.76451314001525,2669.154977,793100,1,1,1,3,1,-1.898,-10.9184285714286,0.00984225079122858,-17.612,607.214285714286,17.5342857142857,71.9885714285714,0,4,29,-0.376445214534646,0
-0.0710293016510617,-0.376445214534646,-2.30258509299405,0.0159559403163296,3.8286413964891,0.132441086736096,4.76451314001525,2669.154977,793100,1,2.14285714285714,1.57142857142857,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0429069166087412,-15.2855714285714,494.114285714286,19.3528571428571,74.2157142857143,0,4,30,0.0388398333162643,0.571428571428571
-0.376445214534646,0.0388398333162643,-2.30258509299405,-0.268369873930652,-2.30258509299405,0.091640594414816,4.76451314001525,2669.154977,793100,1,3,2,2,1,-3.12257142857143,-12.5101428571429,-0.0739345814866308,-16.1837142857143,129.557142857143,12.1885714285714,84.3957142857143,0,4,31,0.680367453913546,1
0.0388398333162643,0.680367453913546,3.17805383034795,0.443438765536579,7.12286665859908,0.0674595300146059,4.76451314001525,2669.154977,793100,1,3,2,2,1,-2.73457142857143,-15.5712857142857,0.131015927664913,-16.5712857142857,121.142857142857,10.1671428571429,86.4671428571429,0,4,32,0.677756030239648,1
0.680367453913546,0.677756030239648,6.41999492814714,0.927550041996282,8.57376254290413,0.0747396503928357,4.76451314001525,2669.154977,793100,1,3,2,2,1,-3.38771428571429,-16.6937142857143,-0.0144134587986979,-18.5511428571429,159.1,9.86428571428571,80.6828571428571,0.285714285714286,4,33,0.736284859159961,1
0.677756030239648,0.736284859159961,7.09506437728713,0.800094463598464,9.28070563463675,0.0842085004275503,4.76451314001525,2669.154977,793100,1,3,2,2,1,-4.20385714285714,-19.7141428571429,-0.0657470742470618,-18.5102857142857,162.328571428571,6.73142857142857,80.2414285714286,1,4,34,0.456895218780975,1
0.736284859159961,0.456895218780975,7.88833450073865,0.711305915571815,9.91323984397881,0.0982361952362183,4.76451314001525,2669.154977,793100,1,3,2,2,1,-3.69371428571429,-21.0817142857143,-0.00866430512772709,-17.8365714285714,202.9,10.3714285714286,80.5171428571429,1,4,35,0.0457263983025129,1
0.456895218780975,0.0457263983025129,7.99395754757357,0.341496569724171,9.68973724623851,0.120156279009468,4.76451314001525,2669.154977,793100,1,3,2,2,1.57142857142857,-2.34714285714286,-24.0407142857143,0.0702401548357123,-17.5714285714286,177.828571428571,8.92285714285714,85.7214285714286,0,4,36,-0.256598724912482,1
0.0457263983025129,-0.256598724912482,5.93489419561959,-0.0865929788622477,-2.30258509299405,0.125905771658235,4.76451314001525,2669.154977,793100,2,3.71428571428571,2,2,2.71428571428571,-3.93885714285714,-28.1837142857143,-0.0458401938921309,-19.1428571428571,118.985714285714,9.21349206349206,83.8671428571429,0,4,37,-0.575483023706763,1
-0.256598724912482,-0.575483023706763,-2.30258509299405,-0.257098649079701,-2.30258509299405,0.107488719107987,4.76451314001525,2669.154977,793100,2,4,2,2,3,-3.51,-28.1225714285714,-0.0353508875045119,-19.9184285714286,287.714285714286,7.91428571428571,85.8457142857143,0,4,38,-0.396268397358489,1
-0.575483023706763,-0.396268397358489,-2.30258509299405,-0.273578433207117,-2.30258509299405,0.0747201331723577,4.76451314001525,2669.154977,793100,2,4,2,2,3,-2.87728571428571,-27.2448571428571,-0.00318057149527995,-18.7142857142857,285.7,4.92285714285714,79.9842857142857,0,4,39,-0.126402467411471,1
-0.396268397358489,-0.126402467411471,-2.30258509299405,-0.14006582384048,-2.30258509299405,0.0580260082667756,4.76451314001525,2669.154977,793100,2,4,2,2,3,-2.16314285714286,-28.5101428571429,0.117681548638322,-18.0001428571429,165.757142857143,2.47714285714286,86.7985714285714,0,4,40,-0.159127909750765,1
-0.126402467411471,-0.159127909750765,-2.30258509299405,0.0411229538494791,7.00215595440362,0.0491190492361611,4.76451314001525,2669.154977,793100,2,4,2,2,3,0.122428571428571,-28.3674285714286,-0.0215936734076152,-16.592,56.8952380952381,1.1852380952381,86.2574603174603,0,4,41,-0.10589800559283,1
-0.159127909750765,-0.10589800559283,-2.30258509299405,0.0953834962749021,7.91205688817901,0.0537638372219789,4.76451314001525,2669.154977,793100,2,4,2,2,3,-2.245,-29.3675714285714,0.023390200458973,-18.1227142857143,102.185714285714,1.17,88.4957142857143,0,4,42,-0.0660530086933999,1
-0.10589800559283,-0.0660530086933999,-2.30258509299405,-0.0252084414216398,-2.30258509299405,0.0603720867341302,4.76451314001525,2669.154977,793100,2,4,2,2,2.71428571428571,-2.95914285714286,-28.4081428571429,0.0708475123547316,-16.6124285714286,72.1285714285714,4.31285714285714,91.0171428571429,0,4,43,0.137511972675544,1
-0.37469344944141,0.34294475112683,-2.30258509299405,-0.0727593542824279,-2.30258509299405,0.199747644856242,4.01295282845893,2276.853836,315100,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0173395781167436,-16.9998571428571,655.785714285714,17.3714285714286,62.6071428571429,0,5,20,-0.489548225318706,0
0.34294475112683,-0.489548225318706,2.19722457733622,0.117083979353885,4.36944785246702,0.132243253152698,4.01295282845893,2276.853836,315100,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0436874808935173,-20.8365714285714,423.714285714286,15.8785714285714,70.9642857142857,0,5,21,0.610909082322973,0
-0.489548225318706,0.610909082322973,-2.30258509299405,0.14431223082697,4.70953020131233,0.0954417111231365,4.01295282845893,2276.853836,315100,1,1,1,3,1,-0.265285714285714,-14.898,0.000886606190945827,-24.1838571428571,503.785714285714,19.0571428571429,66.9571428571429,0,5,22,-0.0588405000229333,0
0.610909082322973,-0.0588405000229333,2.77258872223978,0.335260849434916,5.79605775076537,0.0795556508691373,4.01295282845893,2276.853836,315100,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0241160611108171,-29.0001428571429,564.357142857143,22.0071428571429,63.2357142857143,0,5,23,0.192371892647456,0
-0.0588405000229333,0.192371892647456,-2.30258509299405,-0.0487901641694322,-2.30258509299405,0.0745064267194824,4.01295282845893,2276.853836,315100,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.0238291041515435,-31.7144285714286,589.214285714286,17.1642857142857,74.8714285714286,0,5,24,1.25988043626423,0
0.192371892647456,1.25988043626423,1.94591014905531,0.358309970190887,6.16120732169508,0.0589533683032819,4.01295282845893,2276.853836,315100,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.0706865750637693,-24.102,496.714285714286,20.1571428571429,71.9,0,5,25,-0.0889474860164965,0
1.25988043626423,-0.0889474860164965,4.61512051684126,0.164264546064187,5.63835466933375,0.0860668582078912,4.01295282845893,2276.853836,315100,1,1,1,3,1,-0.816142857142857,-12.2857142857143,0.0707816705159008,-19.796,445.5,18.8142857142857,70.5071428571429,0,5,26,0.51082562376599,0
-0.0889474860164965,0.51082562376599,-2.30258509299405,0.120235850143278,5.46806014113513,0.117991804751917,4.01295282845893,2276.853836,315100,1,2,1,3,1,-0.612285714285714,-11.9998571428571,0.0341571890774084,-17.4081428571429,290,15.4571428571429,69.7928571428571,0,5,27,0.0804004254380377,0
0.51082562376599,0.0804004254380377,4.45434729625351,0.160820547336366,5.89989735358249,0.114050924142848,4.01295282845893,2276.853836,315100,1,2,1,3,1,-2.97971428571429,-15.5714285714286,-0.0372064411596593,-18.143,433,14.4,76.9928571428571,0,5,28,-0.433758616750776,0
0.0804004254380377,-0.433758616750776,2.89037175789616,0.151880531292719,5.99893656194668,0.132120579143971,4.01295282845893,2276.853836,315100,1,2,1,3,1,-1.898,-10.9184285714286,0.00401837021823503,-17.612,591,16.05,79.3,0,5,29,-0.402159319973665,0
-0.433758616750776,-0.402159319973665,-2.30258509299405,0.0159559403163296,3.8286413964891,0.129082852248349,4.01295282845893,2276.853836,315100,1,2,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0295372241707277,-15.2855714285714,502.785714285714,18.1571428571429,77.9071428571429,0,5,30,0.447474516185707,0
-0.402159319973665,0.447474516185707,-2.30258509299405,-0.268369873930652,-2.30258509299405,0.0948250188089705,4.01295282845893,2276.853836,315100,1,2,1,2,1,-3.12257142857143,-12.5101428571429,0.0298951021110323,-16.1837142857143,89.3571428571429,10.8928571428571,85.1428571428571,0,5,31,1.13791414101572,0
0.447474516185707,1.13791414101572,4.04305126783455,0.443438765536579,7.12286665859908,0.0725973343689237,4.01295282845893,2276.853836,315100,1,2,1,2,1,-2.73457142857143,-15.5712857142857,0.0245796079856024,-16.5712857142857,145.428571428571,8.97857142857143,87.2857142857143,0,5,32,0.918317075019388,0
1.13791414101572,0.918317075019388,5.81413053182507,0.927550041996282,8.57376254290413,0.0786704860056915,4.01295282845893,2276.853836,315100,1,2,1,2,1,-3.38771428571429,-16.6937142857143,-0.000569353567383857,-18.5511428571429,148.428571428571,8.99285714285714,80.0571428571428,0,5,33,0.768757782598202,0
0.918317075019388,0.768757782598202,6.60934924316738,0.800094463598464,9.28070563463675,0.107585006266865,4.01295282845893,2276.853836,315100,1,2,1,2,1,-4.20385714285714,-19.7141428571429,-0.0283677671339841,-18.5102857142857,91.2142857142857,4.9,88,0,5,34,0.468735934167873,0.285714285714286
0.768757782598202,0.468735934167873,7.26473017792987,0.711305915571815,9.91323984397881,0.141697529112198,4.01295282845893,2276.853836,315100,1,3,1.42857142857143,2,1,-3.69371428571429,-21.0817142857143,-0.04788302236852,-17.8365714285714,207.571428571429,9.1,81.4428571428571,1,5,35,0.0225302759663393,1
0.468735934167873,0.0225302759663393,7.37337430991005,0.341496569724171,9.68973724623851,0.16298952464709,4.01295282845893,2276.853836,315100,1,3,2,2,1.57142857142857,-2.34714285714286,-24.0407142857143,0.0323714641164159,-17.5714285714286,218.642857142857,8.67142857142857,80.3714285714286,0.714285714285714,5,36,-0.444336777912229,1
0.0225302759663393,-0.444336777912229,4.57471097850338,-0.0865929788622477,-2.30258509299405,0.161972865146394,4.01295282845893,2276.853836,315100,2,3,2,2,2.71428571428571,-3.93885714285714,-28.1837142857143,-0.0459387141331664,-19.1428571428571,122.071428571429,8.17142857142857,84.7714285714286,0,5,37,-0.717803977172806,1
-0.444336777912229,-0.717803977172806,-2.30258509299405,-0.257098649079701,-2.30258509299405,0.129383866546583,4.01295282845893,2276.853836,315100,2,3,2,2,3,-3.51,-28.1225714285714,-0.0223271511162721,-19.9184285714286,325.428571428571,7.43571428571429,82.3428571428571,0,5,38,-0.522147428188362,1
-0.717803977172806,-0.522147428188362,-2.30258509299405,-0.273578433207117,-2.30258509299405,0.0778109426706202,4.01295282845893,2276.853836,315100,2,3,2,2,3,-2.87728571428571,-27.2448571428571,0.00444058751055287,-18.7142857142857,269.571428571429,4.02142857142857,82.1571428571429,0,5,39,-0.0112011127548204,1
-0.522147428188362,-0.0112011127548204,-2.30258509299405,-0.14006582384048,-2.30258509299405,0.0554455525996378,4.01295282845893,2276.853836,315100,2,3,2,2,3,-2.16314285714286,-28.5101428571429,0.115409660391279,-18.0001428571429,193.928571428571,1.26428571428571,85.3428571428571,0,5,40,-0.194156014440957,1
-0.0112011127548204,-0.194156014440957,-2.30258509299405,0.0411229538494791,7.00215595440362,0.047984706128835,4.01295282845893,2276.853836,315100,2,3,2,2,3,0.122428571428571,-28.3674285714286,0.00359468400658081,-16.592,53.4285714285714,-0.557142857142857,92.4642857142857,0,5,41,-0.115885141748305,1
-0.194156014440957,-0.115885141748305,-2.30258509299405,0.0953834962749021,7.91205688817901,0.0475930919282952,4.01295282845893,2276.853836,315100,2,3,2,2,2.42857142857143,-2.245,-29.3675714285714,-0.0678451982212351,-18.1227142857143,60.9285714285714,-0.7,92.3357142857143,0,5,42,-0.123344547317529,1
-0.115885141748305,-0.123344547317529,-2.30258509299405,-0.0252084414216398,-2.30258509299405,0.0523471269799156,4.01295282845893,2276.853836,315100,2,3,2,2,2,-2.95914285714286,-28.4081428571429,0.136940865929175,-16.6124285714286,102.285714285714,3.45714285714286,88.2642857142857,0,5,43,0.0134230203321408,1
0,0.916290731874155,-2.30258509299405,-0.0727593542824279,-2.30258509299405,0.162735190211372,5.78993291632672,2655.782719,178000,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0379998860806179,-16.9998571428571,695.285714285714,16.9485714285714,61.9114285714286,0,11,20,-0.356674943938733,0
0.916290731874155,-0.356674943938733,1.79175946922805,0.117083979353885,4.36944785246702,0.114814088638528,5.78993291632672,2655.782719,178000,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0610268238269658,-20.8365714285714,413.5,15.9057142857143,68.0371428571429,0,11,21,0.693147180559945,0
-0.356674943938733,0.693147180559945,-2.30258509299405,0.14431223082697,4.70953020131233,0.0722460815328692,5.78993291632672,2655.782719,178000,1,1,1,3,1,-0.265285714285714,-14.898,-0.0532673096085716,-24.1838571428571,489.828571428571,18.64,69.1257142857143,0,11,22,-0.559615787935423,0
0.693147180559945,-0.559615787935423,1.94591014905531,0.335260849434916,5.79605775076537,0.05185619530031,5.78993291632672,2655.782719,178000,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0902332615483701,-29.0001428571429,582.885714285714,21.2314285714286,63.9171428571429,0,11,23,1.25276296849537,0
-0.559615787935423,1.25276296849537,-2.30258509299405,-0.0487901641694322,-2.30258509299405,0.0596747988636377,5.78993291632672,2655.782719,178000,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.120758301952954,-31.7144285714286,581.171428571429,17.42,70.4342857142857,0,11,24,-0.0741079721537217,0
1.25276296849537,-0.0741079721537217,2.99573227355399,0.358309970190887,6.16120732169508,0.0590675241936047,5.78993291632672,2655.782719,178000,1,1,1,3,1,-0.449142857142857,-12.9594285714286,0.0383218581114377,-24.102,395.742857142857,19.6914285714286,73.38,0,11,25,0.207639364778244,0
-0.0741079721537217,0.207639364778244,-2.30258509299405,0.164264546064187,5.63835466933375,0.0694295177192483,5.78993291632672,2655.782719,178000,1,1.42857142857143,1,3,1,-0.816142857142857,-12.2857142857143,-0.026103454360797,-19.796,451.8,18.5828571428571,69.92,0,11,26,0.171850256926659,0.428571428571429
0.207639364778244,0.171850256926659,1.79175946922805,0.120235850143278,5.46806014113513,0.091074363610268,5.78993291632672,2655.782719,178000,1,2,1,3,1,-0.612285714285714,-11.9998571428571,0.0236763721747657,-17.4081428571429,277.742857142857,14.8514285714286,71.8542857142857,0,11,27,0.581921545449721,1
0.171850256926659,0.581921545449721,1.79175946922805,0.160820547336366,5.89989735358249,0.117805270449258,5.78993291632672,2655.782719,178000,1,2,1,3,1,-2.97971428571429,-15.5714285714286,-0.0111938904908797,-18.143,380.971428571429,13.8428571428571,75.3485714285714,0,11,28,-0.32768740706548,1
0.581921545449721,-0.32768740706548,3.40119738166216,0.151880531292719,5.99893656194668,0.119952400168229,5.78993291632672,2655.782719,178000,1,2,1,3,1,-1.898,-10.9184285714286,0.00334954795553877,-17.612,598.885714285714,15.4885714285714,70.8457142857143,0,11,29,0.342286206486633,1
-0.32768740706548,0.342286206486633,-2.30258509299405,0.0159559403163296,3.8286413964891,0.101515617725044,5.78993291632672,2655.782719,178000,1,2,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0337888207997619,-15.2855714285714,473.714285714286,17.6342857142857,74.38,0,11,30,0.309188277672744,1
0.342286206486633,0.309188277672744,2.99573227355399,-0.268369873930652,-2.30258509299405,0.0651357518907023,5.78993291632672,2655.782719,178000,1,2,1,2,1,-3.12257142857143,-12.5101428571429,-0.0694262767610407,-16.1837142857143,132.971428571429,10.8428571428571,85.2914285714286,0,11,31,1.16713223510487,1
0.309188277672744,1.16713223510487,3.2188758248682,0.443438765536579,7.12286665859908,0.0677361771190732,5.78993291632672,2655.782719,178000,1,2.57142857142857,1,2,1,-2.73457142857143,-15.5712857142857,0.124431544219167,-16.5712857142857,151.257142857143,8.90285714285714,85.9828571428571,0,11,32,0.704669941796726,1
1.16713223510487,0.704669941796726,5.33753807970132,0.927550041996282,8.57376254290413,0.0797371440121104,5.78993291632672,2655.782719,178000,1,3,1,2,1,-3.38771428571429,-16.6937142857143,-0.0784153489919959,-18.5511428571429,123.085714285714,8.38571428571429,84.4171428571428,1,11,33,0.674146195855919,1
0.704669941796726,0.674146195855919,5.73334127689775,0.800094463598464,9.28070563463675,0.0899287747924067,5.78993291632672,2655.782719,178000,1,3,1,2,1,-4.20385714285714,-19.7141428571429,-0.0158088517601218,-18.5102857142857,130.057142857143,5.22,84.0142857142857,0.714285714285714,11,34,0.545577522718029,1
0.674146195855919,0.545577522718029,6.37672694789863,0.711305915571815,9.91323984397881,0.114904050246805,5.78993291632672,2655.782719,178000,1,3,1,2,1,-3.69371428571429,-21.0817142857143,0.0219966793428643,-17.8365714285714,212.085714285714,9.63142857142857,79.9171428571429,0,11,35,-0.0731789321567629,1
