"","X.casegrowthlag_we","X.casegrowthlag1_we","X.logdiffcases_we","X.casegrowthlag.national_we","X.logdiffcases.national_we","X.difflogtests_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
"134",1.21302263984585,1.05252118146784,4.35670882668959,0.927550041996282,8.57376254290413,0.053295920441661,6.58000193458344,3192.598338,287000,1,2,1,2,1,-3.38771428571429,-16.6937142857143,0.000756386154732169,-18.5511428571429,83.4285714285714,10.8285714285714,80.2357142857143,1,22,33,0.656313553156035,0
"135",1.05252118146784,0.656313553156035,5.33271879326537,0.800094463598464,9.28070563463675,0.0796404720781378,6.58000193458344,3192.598338,287000,1,2,1,2,1,-4.20385714285714,-19.7141428571429,0.0515036653479317,-18.5102857142857,88.2142857142857,6.84285714285714,87.7785714285714,0,22,34,0.342049755147216,0
"136",0.998528830111127,-0.23638877806423,2.484906649788,-0.0727593542824279,-2.30258509299405,0.176624994052604,6.74924940258573,7411.187215,193900,1,1.57142857142857,1,3,1,3.97971428571429,-11.3262857142857,-0.0430484287502555,-16.9998571428571,706.428571428571,19.7357142857143,53.4714285714286,0,24,20,-0.143100843640673,0
"137",-0.23638877806423,-0.143100843640673,-2.30258509299405,0.117083979353885,4.36944785246702,0.140166798744344,6.74924940258573,7411.187215,193900,1,2,1,3,1,1.87742857142857,-14.2652857142857,-0.0471919514132662,-20.8365714285714,455.714285714286,18.2428571428571,63.3428571428571,0,24,21,0.90078654533819,0
"138",-0.143100843640673,0.90078654533819,-2.30258509299405,0.14431223082697,4.70953020131233,0.106430841922792,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.265285714285714,-14.898,0.00316583433628814,-24.1838571428571,509.714285714286,21.6357142857143,54.7642857142857,0,24,22,-0.37469344944141,0
"139",0.90078654533819,-0.37469344944141,2.94443897916644,0.335260849434916,5.79605775076537,0.104169227829566,6.74924940258573,7411.187215,193900,1,2,1,3,1,-1.10185714285714,-15.5508571428571,-0.0565483465204881,-29.0001428571429,577.214285714286,23.7928571428571,54.6357142857143,0,24,23,0.986494990547404,0
"140",-0.37469344944141,0.986494990547404,-2.30258509299405,-0.0487901641694322,-2.30258509299405,0.0993614830432694,6.74924940258573,7411.187215,193900,1,2,1,3,1,-4.20414285714286,-17.9388571428571,0.158534999764196,-31.7144285714286,585.071428571429,20.0642857142857,67.7,0,24,24,-0.316337328212157,0
"141",0.986494990547404,-0.316337328212157,3.61091791264422,0.358309970190887,6.16120732169508,0.0901934171121379,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.449142857142857,-12.9594285714286,0.00471721217032517,-24.102,428,23.35,63.2928571428571,0,24,25,-0.264692554227082,0
"142",-0.316337328212157,-0.264692554227082,-2.30258509299405,0.164264546064187,5.63835466933375,0.124609485106062,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.816142857142857,-12.2857142857143,-0.0292681235170118,-19.796,469.571428571429,21.3428571428571,66.0357142857143,0,24,26,-0.062520356981334,0
"143",-0.264692554227082,-0.062520356981334,-2.30258509299405,0.120235850143278,5.46806014113513,0.128805619909775,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.612285714285714,-11.9998571428571,-0.00542084384250785,-17.4081428571429,258.214285714286,17.2785714285714,69.0642857142857,0,24,27,-0.138150338480817,1
